Down,Distance,Yardline,EP
2,11,99,-0.762348
4,2,85,-1.09629
4,11,88,-2.1404
4,5,82,-1.85321
4,26,93,0
4,9,86,-1.88775
4,3,80,-0.997235
4,1,78,0.0383415
1,19,77,0.708052
2,28,86,0
1,17,77,0.999878
2,22,82,0
1,15,77,0.899003
1,13,77,1.01452
2,16,83,-0.167906
2,23,90,0
2,17,84,-0.229194
2,20,87,-0.47027
3,30,92,0
1,9,77,1.13862
2,17,85,-0.317201
1,4,77,1.38049
2,8,93,0.152626
1,14,85,0.756682
2,6,79,0.940672
2,10,84,0.400678
2,13,87,0.150605
1,14,80,1.18501
2,8,82,0.548056
2,10,85,0.278892
1,1,77,1.52042
2,4,80,1.03734
2,8,84,0.551531
2,2,78,1.18094
3,34,91,0
3,22,95,0
3,29,87,0
1,7,88,0.843759
3,27,85,0
1,17,99,-0.126987
3,28,88,0
3,26,88,0
3,25,87,0
3,24,87,0
3,20,89,-1.67035
3,25,94,0
3,16,88,-1.15243
3,20,92,-1.69747
3,15,88,-1.47304
3,13,86,-0.863976
3,9,83,-0.294851
3,10,84,-0.475669
2,2,77,1.27291
2,1,77,1.42963
3,11,87,-0.893313
3,5,81,-0.158306
3,2,78,0.648053
3,4,80,0.488901
1,3,89,0.999505
4,17,91,-1.72164
4,28,92,0
4,9,87,-1.9995
4,26,92,0
4,24,91,0
1,3,88,1.00528
4,28,95,0
4,17,88,-2.09102
4,16,88,-2.15728
1,12,88,0.611387
4,15,88,-2.06455
4,12,87,-1.97672
4,13,88,-2.14416
4,5,80,-1.49435
4,3,79,-0.786504
4,26,94,0
4,9,85,-2.07039
4,5,81,-1.81419
4,2,78,-0.862711
4,11,87,-1.88846
4,1,77,-0.101577
2,30,86,0
1,19,76,0.630816
2,27,85,0
1,17,76,0.844494
2,24,84,0
1,15,76,0.962541
2,24,86,0
1,13,76,1.09191
2,24,88,0
2,23,89,0
2,17,83,-0.195304
2,20,86,-0.415836
3,30,93,0
1,9,76,1.34633
2,14,84,0.0930833
2,15,85,-0.331355
1,4,76,1.31161
1,14,82,0.855056
2,8,80,0.579031
2,9,81,0.41243
2,10,83,0.48649
2,4,77,1.10677
2,15,89,-0.524398
2,4,78,1.06735
1,1,76,1.41
2,9,84,0.380412
2,7,82,0.658329
3,34,90,0
3,22,94,0
3,29,86,0
3,28,87,0
3,26,87,0
3,25,86,0
3,24,86,0
3,20,91,-1.55036
3,16,87,-1.14236
3,18,89,-1.33141
3,9,82,-0.321009
3,10,83,-0.416477
2,1,76,1.49498
3,11,86,-0.782281
3,4,79,0.564964
3,5,80,0.111264
3,2,77,0.718271
3,8,83,-0.308547
4,24,90,0
4,16,87,-1.92861
4,12,86,-1.90508
4,13,87,-1.94663
4,2,79,-1.01883
4,11,86,-1.89738
4,26,95,0
4,9,84,-1.90819
4,3,78,-1.02726
4,1,76,0.26552
2,27,82,0
1,19,75,0.612491
1,17,75,1.15053
2,20,79,-0.419008
1,15,75,1.40411
1,13,75,1.1557
2,23,85,0
2,1,98,0.364219
2,22,79,0
2,25,90,0
2,16,81,-0.109412
2,20,85,-0.655776
2,17,82,-0.0824186
3,30,90,0
1,9,75,1.56881
2,17,86,-0.198647
1,4,75,1.47829
2,13,85,0.0135125
2,8,94,0.288888
1,14,84,0.494718
2,6,78,0.931344
1,1,75,1.71606
2,2,76,1.28512
3,34,89,0
3,22,93,0
3,29,85,0
1,7,90,0.816709
3,27,83,0
3,26,86,0
3,25,85,0
3,16,86,-1.0774
3,18,88,-1.34208
3,13,84,-0.617573
3,10,82,-0.355564
3,9,81,-0.456556
3,6,79,0.133447
2,1,75,1.55799
3,11,85,-0.560577
3,5,79,0.151282
3,8,82,-0.332549
3,17,86,-1.13634
3,3,77,0.725049
3,2,76,0.879852
3,4,78,0.665196
4,24,89,0
4,18,87,-2.00887
4,16,86,-1.81357
4,12,85,-2.15107
4,13,86,-1.79659
4,5,79,-1.68988
4,3,77,-0.749666
4,1,75,0.283709
2,27,81,0
1,19,74,0.637116
1,17,74,1.20387
1,15,74,1.0257
2,27,86,0
4,15,86,-1.83982
1,12,74,1.23935
2,20,84,-0.617048
3,30,91,0
1,9,74,1.26525
2,13,81,0.120138
2,15,84,-0.247267
2,7,76,0.947248
2,16,85,-0.258642
2,14,83,0.157331
1,4,74,1.59892
2,8,91,0.286368
1,14,87,0.850977
2,6,77,0.928047
2,13,84,-0.0201789
2,10,82,0.573868
1,1,74,1.43645
2,9,82,0.476026
1,14,81,0.921918
2,8,81,0.576886
2,2,75,1.32782
3,34,88,0
3,22,92,0
3,29,84,0
1,7,89,0.796698
3,27,84,0
3,26,85,0
3,25,84,0
3,29,94,0
3,22,86,0
3,29,95,0
3,22,87,0
3,25,91,0
3,13,82,-0.604509
3,16,85,-1.33248
3,18,87,-1.15268
3,13,83,-0.547623
3,9,80,-0.300077
3,10,81,-0.391985
3,6,78,0.200368
2,1,74,1.55099
3,5,78,0.122084
3,8,81,-0.37133
3,11,84,-0.412117
3,4,77,0.714988
3,2,75,0.735702
1,3,90,0.922479
4,17,86,-1.80826
4,28,89,0
4,24,88,0
4,18,86,-1.86118
4,16,85,-2.11214
1,12,75,1.12633
4,15,85,-2.15066
4,12,83,-1.86943
4,13,85,-2.08296
4,12,84,-1.82633
4,5,78,-1.60762
4,11,90,-2.07886
4,2,75,-0.78366
4,3,76,-0.908824
4,1,74,0.302796
2,24,77,0
1,19,73,0.759591
1,17,73,0.867891
2,24,80,0
2,22,87,0
2,25,82,0
2,28,85,0
1,15,73,0.902739
2,22,86,0
2,25,83,0
2,24,82,0
1,13,73,1.07286
4,15,87,-2.0367
1,12,73,1.23446
2,15,78,0.0399247
2,23,86,0
3,30,88,0
1,9,73,1.43902
2,17,81,-0.048707
2,13,80,0.23118
2,16,84,-0.197547
1,4,73,1.65341
2,13,83,0.0824084
